id,city_name,state_id,created_by,updated_by,created_at,updated_at,country_id
c7d8493e-b948-7445-80c9-52ee611ee5ee,MUMBAI,c421910f-3500-7138-ad95-a6776dba8401,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240369,1696090682240369,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8494e-2a68-7c6a-8b44-67cd49910357,MUMBAI SUBURBAN,c421910f-3500-7138-ad95-a6776dba8401,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240373,1696090682240373,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8495d-97a0-7625-88ea-d1a1f3e924ef,MUNGELI,c4219046-14b8-70c4-90cf-10cceb81e13f,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240376,1696090682240376,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8496d-04d8-766e-8308-b832caafdb01,MUNGER,c4219027-1b08-7c05-9045-72c437157c73,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240378,1696090682240378,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8497c-9538-7ffa-873c-0a76b75e894c,MURSHIDABAD,c4219206-9908-7716-9470-6ad4a6c21ef9,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240381,1696090682240381,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8498c-0658-7204-b19c-38fc2e1ea182,MUZAFFARNAGAR,c42191e7-b6c8-7df4-871a-f92c839daa62,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240386,1696090682240386,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8499b-7390-769c-9d41-2432efcd0a1a,MUZAFFARPUR,c4219027-1b08-7c05-9045-72c437157c73,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240390,1696090682240390,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d849aa-dce0-707f-9bcd-821ed86dd97a,MYSURU,c42190c1-cc98-7d51-9442-0edebe9b0220,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240392,1696090682240392,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d849bc-da58-7354-8083-ee6175222307,NABARANGPUR,c421915c-5ee8-780d-bf40-eee6877c2a41,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240395,1696090682240395,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d849cc-4b78-790d-b0d4-7fee7c5e362b,NADIA,c4219206-9908-7716-9470-6ad4a6c21ef9,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240399,1696090682240399,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d849db-b8b0-7537-a0e0-f8b3dc9a1290,NAGAON,c4219017-a9e8-7ae2-8fa5-769044ea3e99,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240403,1696090682240403,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d849eb-25e8-75ee-82a8-220bd35a5e9f,NAGAPATTINAM,c42191a9-dad8-785d-9c72-0ed0492ab749,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240405,1696090682240405,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d849fa-ba30-789d-8a85-8118b5adbd3a,NAGARKURNOOL,c42191b9-4428-7313-968d-d897eeb2f7ea,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240419,1696090682240419,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84a0a-2768-71e9-acde-4cd0cde6440f,NAGAUR,c421918a-ba18-7e0f-95c4-6acb598730d9,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240425,1696090682240425,018b05dd-2983-7809-a2d1-95b3f1776eb3
